GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "32000","Nevada",8,SAINC7N,703,"443","    Electronics and appliance stores","Thousands of dollars",81871,93033,93750,92598,89626,96573,110769,126433,130551,133494,147480,140712,143102,152117,153012,149853,165806,174850,180829,186149,201929,194353
 "32000","Nevada",8,SAINC7N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",175180,192594,213726,228890,230609,247271,279375,308284,323566,296034,266718,237515,223457,220755,228188,243191,249318,267187,282151,299961,312298,321834
 "32000","Nevada",8,SAINC7N,705,"445","    Food and beverage stores","Thousands of dollars",366392,396029,421298,439816,450279,468087,497795,494042,530885,559155,572494,562006,542824,539529,550985,557112,583583,618802,619992,651483,675534,708378
 "32000","Nevada",8,SAINC7N,706,"446","    Health and personal care stores","Thousands of dollars",115192,141754,165323,178347,187135,199603,215935,232082,245236,251720,254166,250185,247112,250504,260966,274190,290813,306459,320206,325968,322509,327063
 "32000","Nevada",8,SAINC7N,707,"447","    Gasoline stations","Thousands of dollars",118798,131508,136777,141993,140661,146318,155970,167178,180236,172902,171051,163321,159137,155838,161384,163055,169808,181934,190591,202388,207592,213913
 "32000","Nevada",8,SAINC7N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",172693,197619,219357,226865,233544,260594,306323,343664,370290,402826,418892,388497,413904,440100,467152,483971,504351,516339,506978,521237,532542,544251
 "32000","Nevada",8,SAINC7N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",66373,69697,71986,72338,72915,72710,81360,86193,88329,90875,100847,96703,92763,93478,94564,97035,99390,100852,101513,98613,100747,103133
 "32000","Nevada",8,SAINC7N,711,"452","    General merchandise stores","Thousands of dollars",262439,279703,321220,371256,394718,440401,473198,506048,556413,596942,617966,604069,611669,630196,639398,643026,658726,679932,685192,681502,708466,719356
 "32000","Nevada",8,SAINC7N,712,"453","    Miscellaneous store retailers","Thousands of dollars",138237,151922,159400,161772,164949,162911,176046,187938,196811,199186,197795,176035,179085,186366,201272,203151,210008,224308,237934,273767,308645,342734
 "32000","Nevada",8,SAINC7N,713,"454","    Nonstore retailers","Thousands of dollars",139180,159457,217405,228716,220105,218127,208025,215556,225226,260340,275371,257517,272893,293938,316639,329485,340684,276899,263072,273097,291977,332411
 "32000","Nevada",8,SAINC7N,800,"48-49","   Transportation and warehousing","Thousands of dollars",1000258,1115217,1210018,1249336,1280622,1343391,1557228,1677736,1864398,2036689,2194424,2128944,2184977,2387149,2518674,2597885,2831800,3153319,3126343,3362083,3470925,3704864
 "32000","Nevada",8,SAINC7N,801,"481","    Air transportation","Thousands of dollars",148797,179012,200887,207323,198044,160416,176017,185990,195654,240740,348120,366683,384636,413062,419637,428434,460041,499850,581282,623526,690260,755436
 "32000","Nevada",8,SAINC7N,802,"482","    Rail transportation","Thousands of dollars",54917,54933,53840,50719,49237,50822,57894,65169,61266,56781,55550,49720,47212,49986,(D),(D),(D),(D),(D),(D),(D),62047
 "32000","Nevada",8,SAINC7N,803,"483","    Water transportation","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4705,(D),4630,5002,1214
 "32000","Nevada",8,SAINC7N,804,"484","    Truck transportation","Thousands of dollars",186526,194734,207164,210383,209509,229337,263404,300820,335426,351286,338548,296999,291458,306143,316183,324809,347585,385275,416072,446095,479753,518800
 "32000","Nevada",8,SAINC7N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",341659,367351,380785,398256,420319,451119,558554,578812,641979,658665,685910,677805,705886,798407,852698,896665,989899,1095620,810041,778259,606019,477212
 "32000","Nevada",8,SAINC7N,806,"486","    Pipeline transportation","Thousands of dollars",(T),(T),(T),2688,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4630,2961,(D),(D),(D),(D),(D),3471
 "32000","Nevada",8,SAINC7N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",19845,27344,32073,30711,26889,28175,33447,36144,42688,50070,54611,43917,43296,48796,54451,56119,60091,62472,64217,66232,63240,62016
 "32000","Nevada",8,SAINC7N,808,"488","    Support activities for transportation","Thousands of dollars",62774,76967,96405,100588,113903,115659,130604,140256,158012,203975,221592,220443,225456,254065,263098,255712,277592,290309,363256,420935,456622,505566
 "32000","Nevada",8,SAINC7N,809,"492","    Couriers and messengers","Thousands of dollars",89875,100316,107888,(D),115787,124683,134973,144017,155797,161347,164625,156489,158809,160719,169393,177034,191235,211790,225149,246514,273103,310321
 "32000","Nevada",8,SAINC7N,811,"493","    Warehousing and storage","Thousands of dollars",92048,111002,126639,133597,144584,180116,199809,224485,271417,311417,322612,313648,321529,347941,380283,398238,439754,539720,602993,716048,832836,1008781
 "32000","Nevada",8,SAINC7N,900,"51","   Information","Thousands of dollars",549515,682246,804710,852823,767807,730509,712423,823066,778468,826544,812378,727109,695577,715443,746698,751260,816123,856099,924262,973877,1103190,1167012
 "32000","Nevada",8,SAINC7N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",105279,118244,146140,174686,168323,154237,152773,169155,186511,190452,192844,160692,153204,162143,151048,170344,174194,183774,204669,214013,246620,294854
 "32000","Nevada",8,SAINC7N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",28260,34675,34004,47537,36167,36040,46904,47204,60638,70410,73444,61237,58874,65403,73450,69352,85280,87249,104544,98307,101661,108645
 "32000","Nevada",8,SAINC7N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",79626,106720,98193,121672,105956,106140,112287,112322,118437,125960,121272,104838,101513,106506,102447,100886,102912,104874,99532,102232,103541,104075
 "32000","Nevada",8,SAINC7N,904,"516","    Internet publishing and broadcasting 2/","Thousands of dollars",1852,6036,16184,13903,14017,11146,6679,10386,14554,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "32000","Nevada",8,SAINC7N,905,"517","    Telecommunications","Thousands of dollars",303523,379618,438965,429445,405931,379129,349867,439047,344885,369290,350645,323482,309836,300302,302846,279686,289043,288152,294021,307083,314296,319998
 "32000","Nevada",8,SAINC7N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",30196,36037,70149,64160,36130,39415,31261,30568,38094,33218,33766,29940,32375,41517,68654,80079,98752,122039,146084,165589,223375,225166
 "32000","Nevada",8,SAINC7N,907,"519","    Other information services 2/","Thousands of dollars",(T),(T),(T),1420,1283,4402,12652,14384,15349,37214,40407,46920,39775,39572,48253,50913,65942,70011,75412,86653,113697,114274
 "32000","Nevada",8,SAINC7N,1000,"52","   Finance and insurance","Thousands of dollars",1189746,1301981,1486469,1609060,1651433,1883621,1978516,2178241,2205349,2145272,2046461,1863311,1833773,1877032,1997594,2158962,2239581,2481057,2599980,2795482,3004486,3298061
 "32000","Nevada",8,SAINC7N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",604315,675533,722618,802782,828512,1002291,1128062,1278491,1282860,1184743,1071644,958042,918345,895135,967190,1054501,1039169,1173459,1254430,1331221,1382362,1560273
 "32000","Nevada",8,SAINC7N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",163936,183734,297108,239425,228008,219524,208529,217836,221480,254436,247018,208952,210528,234535,250441,277904,313980,338462,337401,384289,445839,482050
 "32000","Nevada",8,SAINC7N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",420640,441478,462564,563893,592470,658646,638724,677137,695455,704904,726585,695480,703959,746297,779628,824258,881518,959661,1002220,1073589,1170056,1246285
 "32000","Nevada",8,SAINC7N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",855,1236,4179,2960,2443,3160,3201,4777,5554,1189,(D),837,941,1065,335,2299,4914,9475,(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",518701,574022,604887,642916,695922,731717,844248,975359,1108154,1150238,1064670,908464,866351,890923,909874,975895,1044212,1202246,1250310,1316402,1422061,1510061
 "32000","Nevada",8,SAINC7N,1101,"531","    Real estate","Thousands of dollars",337129,369873,392916,413573,469286,496162,594717,705338,808886,821467,753723,651070,630278,643130,652359,710458,757005,875507,901759,948767,1028976,1088761
 "32000","Nevada",8,SAINC7N,1102,"532","    Rental and leasing services","Thousands of dollars",173983,196486,204527,223189,220381,227914,242472,265198,292122,321272,302751,249642,226948,237651,247688,254220,275476,314827,334797,353331,376950,403267
 "32000","Nevada",8,SAINC7N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",(T),(T),(T),6154,6255,7641,7059,4823,7146,7499,8196,7752,9125,10142,9827,11217,11731,11912,13754,14304,16135,18033
 "32000","Nevada",8,SAINC7N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",1523466,1642746,1853829,2081263,2201752,2467049,2806609,3111959,3469031,3617997,3607513,3250513,3172303,3244761,3364972,3474171,3625986,3812387,4025417,4232557,4556438,4905489
 "32000","Nevada",8,SAINC7N,1300,"55","   Management of companies and enterprises","Thousands of dollars",574297,627225,705601,766016,751228,993691,1488573,1847402,1852568,2483056,2129934,1780905,1874367,2010520,2290063,2452075,2523759,2581557,3133331,3121334,3708569,3474111
 "32000","Nevada",8,SAINC7N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",1193730,1370713,1570771,1620267,1620508,1734155,1976682,2210560,2446011,2467281,2385643,2084182,2117126,2262285,2338066,2411807,2583851,2906611,3127276,3321496,3631211,3896866
 "32000","Nevada",8,SAINC7N,1401,"561","    Administrative and support services","Thousands of dollars",1108751,1284821,1482484,1521952,1513677,1619446,1855776,2061213,2282581,2299850,2213857,1917967,1950832,2099484,2164684,2232514,2394914,2702496,2926942,3108378,3370097,3637275
 "32000","Nevada",8,SAINC7N,1402,"562","    Waste management and remediation services","Thousands of dollars",84979,85892,88287,98315,106831,114709,120906,149347,163430,167431,171786,166215,166294,162801,173382,179293,188937,204115,200334,213118,261114,259591
 "32000","Nevada",8,SAINC7N,1500,"61","   Educational services","Thousands of dollars",62321,73576,85480,108088,129850,140851,165179,201389,222233,264627,298644,320371,343083,347761,351996,374121,392408,401645,429461,467113,522263,547772
 "32000","Nevada",8,SAINC7N,1600,"62","   Health care and social assistance","Thousands of dollars",1981910,2040740,2244408,2484152,2698273,2920947,3214009,3464524,3732671,4070236,4351012,4501128,4559621,4728293,4918076,5077079,5348257,5757443,6139599,6536232,7007445,7393595
 "32000","Nevada",8,SAINC7N,1601,"621","    Ambulatory health care services","Thousands of dollars",1246763,1227309,1347064,1464896,1591550,1691990,1842401,1978405,2120893,2292839,2366797,2424667,2459308,2530146,2631366,2733874,2854545,3065038,3275113,3496782,3723725,3945811
 "32000","Nevada",8,SAINC7N,1602,"622","    Hospitals","Thousands of dollars",503372,535689,572089,649875,711740,809412,910915,992730,1080631,1196149,1363682,1436014,1432376,1512703,1571101,1584211,1690339,1837610,1955838,2080951,2242608,2338173
 "32000","Nevada",8,SAINC7N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",131258,161067,189781,207600,214333,222452,238518,246141,256071,277669,295740,313402,326745,337823,355931,385805,407237,429841,453269,473645,509311,538717
 "32000","Nevada",8,SAINC7N,1604,"624","    Social assistance","Thousands of dollars",100517,116675,135474,161781,180650,197093,222175,247248,275076,303579,324793,327045,341192,347621,359678,373189,396136,424954,455379,484854,531801,570894
 "32000","Nevada",8,SAINC7N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",645585,645307,702601,709215,713425,776257,826551,873566,936845,986647,972488,871700,839048,929156,926735,939791,1042799,1077674,1545457,1233870,1329697,1422686
 "32000","Nevada",8,SAINC7N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",146706,152376,177822,176960,180023,223581,254159,275235,299573,322277,319252,288748,296950,350040,350168,347515,422154,437868,868192,511087,563952,615145
 "32000","Nevada",8,SAINC7N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",(T),(T),(T),5386,8486,7988,8990,9167,9881,10150,10953,9964,10286,12957,15033,15718,16032,17221,19856,22392,24296,26639
 "32000","Nevada",8,SAINC7N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",496269,488787,520091,526869,524916,544688,563402,589164,627391,654220,642283,572988,531812,566159,561534,576558,604613,622585,657409,700391,741449,780902
 "32000","Nevada",8,SAINC7N,1800,"72","   Accommodation and food services","Thousands of dollars",6168930,7070331,7675735,7681672,7730636,7895663,8596262,9379978,9971876,10463089,10492326,9399319,9563455,10039950,10242160,10577557,11129419,11513567,11728177,12090698,12373966,12688257
 "32000","Nevada",8,SAINC7N,1801,"721","    Accommodation","Thousands of dollars",5423799,6201708,6689612,6620186,6586783,6646917,7160188,7796903,8197326,8547460,8489768,7517613,7585240,7889583,7970701,8136907,8521691,8677886,8684740,8880067,9016409,9169218
 "32000","Nevada",8,SAINC7N,1802,"722","    Food services and drinking places","Thousands of dollars",745131,868623,986123,1061486,1143853,1248746,1436074,1583075,1774550,1915629,2002558,1881706,1978215,2150367,2271459,2440650,2607728,2835681,3043437,3210631,3357557,3519039
 "32000","Nevada",8,SAINC7N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",671533,723753,784928,818898,865869,921502,1033828,1114971,1245333,1326798,1362377,1292237,1272294,1326918,1378067,1415523,1508285,1583391,1679989,1768969,1905742,1978002
 "32000","Nevada",8,SAINC7N,1901,"811","    Repair and maintenance","Thousands of dollars",225986,246622,263796,264664,259110,255908,299229,324690,369223,388303,388603,367530,353632,368579,397691,418616,438029,464431,478788,519770,552787,575548
 "32000","Nevada",8,SAINC7N,1902,"812","    Personal and laundry services","Thousands of dollars",203905,222730,240659,251779,277139,297590,325915,359560,388238,395199,383587,341089,343278,372507,384734,394964,420338,448371,493585,535234,573645,592017
 "32000","Nevada",8,SAINC7N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",181872,197221,215956,235273,258225,281893,309730,323211,364580,398339,428229,428671,439571,440217,463406,459785,485916,500563,546112,561525,597588,617867
